siteID,labno,starttime,endtime,amount,type
ME96,NV4584SW,7/28/2001 4:00:00 AM,7/29/2001 4:00:00 AM,0.00, 
ME96,NV4584SW,7/29/2001 4:00:00 AM,7/30/2001 4:00:00 AM,0.00, 
ME96,NV4584SW,7/30/2001 4:00:00 AM,7/31/2001 4:00:00 AM,0.00, 
ME96,NV4584SW,7/31/2001 4:00:00 AM,7/31/2001 1:40:00 PM,0.00, 
ME96,NV4876SW,7/31/2001 1:40:00 PM,8/1/2001 4:00:00 AM,0.04, 
ME96,NV4876SW,8/1/2001 4:00:00 AM,8/2/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/2/2001 4:00:00 AM,8/3/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/3/2001 4:00:00 AM,8/4/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/4/2001 4:00:00 AM,8/5/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/5/2001 4:00:00 AM,8/6/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/6/2001 4:00:00 AM,8/7/2001 4:00:00 AM,0.00, 
ME96,NV4876SW,8/7/2001 4:00:00 AM,8/7/2001 2:10:00 PM,0.00, 
ME96,NV5079SW,8/7/2001 2:10:00 PM,8/8/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/8/2001 4:00:00 AM,8/9/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/9/2001 4:00:00 AM,8/10/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/10/2001 4:00:00 AM,8/11/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/11/2001 4:00:00 AM,8/12/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/12/2001 4:00:00 AM,8/13/2001 4:00:00 AM,0.00, 
ME96,NV5079SW,8/13/2001 4:00:00 AM,8/14/2001 4:00:00 AM,0.05,r
ME96,NV5079SW,8/14/2001 4:00:00 AM,8/14/2001 1:30:00 PM,0.00, 
ME96,NV5353SW,8/14/2001 1:30:00 PM,8/15/2001 4:00:00 AM,0.00, 
ME96,NV5353SW,8/15/2001 4:00:00 AM,8/16/2001 4:00:00 AM,0.00, 
ME96,NV5353SW,8/16/2001 4:00:00 AM,8/17/2001 4:00:00 AM,0.00, 
ME96,NV5353SW,8/17/2001 4:00:00 AM,8/18/2001 4:00:00 AM,0.05,r
ME96,NV5353SW,8/18/2001 4:00:00 AM,8/19/2001 4:00:00 AM,0.00, 
ME96,NV5353SW,8/19/2001 4:00:00 AM,8/20/2001 4:00:00 AM,0.00, 
ME96,NV5353SW,8/20/2001 4:00:00 AM,8/21/2001 4:00:00 AM,0.07,r
ME96,NV5353SW,8/21/2001 4:00:00 AM,8/21/2001 2:30:00 PM,0.02,r
ME96,NV5526SW,8/21/2001 2:30:00 PM,8/22/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/22/2001 4:00:00 AM,8/23/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/23/2001 4:00:00 AM,8/24/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/24/2001 4:00:00 AM,8/25/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/25/2001 4:00:00 AM,8/26/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/26/2001 4:00:00 AM,8/27/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/27/2001 4:00:00 AM,8/28/2001 4:00:00 AM,0.00, 
ME96,NV5526SW,8/28/2001 4:00:00 AM,8/28/2001 1:30:00 PM,0.00, 
ME96,NV5824SW,8/28/2001 1:30:00 PM,8/29/2001 4:00:00 AM,0.04,r
ME96,NV5824SW,8/29/2001 4:00:00 AM,8/30/2001 4:00:00 AM,0.00, 
ME96,NV5824SW,8/30/2001 4:00:00 AM,8/31/2001 4:00:00 AM,0.00, 
ME96,NV5824SW,8/31/2001 4:00:00 AM,9/1/2001 4:00:00 AM,0.00, 
ME96,NV5824SW,9/1/2001 4:00:00 AM,9/2/2001 4:00:00 AM,0.72,r
ME96,NV5824SW,9/2/2001 4:00:00 AM,9/3/2001 4:00:00 AM,0.00, 
ME96,NV5824SW,9/3/2001 4:00:00 AM,9/4/2001 4:00:00 AM,0.00, 
ME96,NV5824SW,9/4/2001 4:00:00 AM,9/4/2001 1:30:00 PM,0.00, 
ME96,NV6059SW,9/4/2001 1:30:00 PM,9/5/2001 4:00:00 AM,0.20,r
ME96,NV6059SW,9/5/2001 4:00:00 AM,9/6/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/6/2001 4:00:00 AM,9/7/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/7/2001 4:00:00 AM,9/8/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/8/2001 4:00:00 AM,9/9/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/9/2001 4:00:00 AM,9/10/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/10/2001 4:00:00 AM,9/11/2001 4:00:00 AM,0.00, 
ME96,NV6059SW,9/11/2001 4:00:00 AM,9/11/2001 1:00:00 PM,0.00, 
ME96,NV6272SW,9/11/2001 1:00:00 PM,9/12/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/12/2001 4:00:00 AM,9/13/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/13/2001 4:00:00 AM,9/14/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/14/2001 4:00:00 AM,9/15/2001 4:00:00 AM,-9.00,r
ME96,NV6272SW,9/15/2001 4:00:00 AM,9/16/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/16/2001 4:00:00 AM,9/17/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/17/2001 4:00:00 AM,9/18/2001 4:00:00 AM,-9.00, 
ME96,NV6272SW,9/18/2001 4:00:00 AM,9/18/2001 1:00:00 PM,-9.00, 
ME96,NV6494SW,9/18/2001 1:00:00 PM,9/19/2001 4:00:00 AM,0.00, 
ME96,NV6494SW,9/19/2001 4:00:00 AM,9/20/2001 4:00:00 AM,0.00, 
ME96,NV6494SW,9/20/2001 4:00:00 AM,9/21/2001 4:00:00 AM,0.14,r
ME96,NV6494SW,9/21/2001 4:00:00 AM,9/22/2001 4:00:00 AM,1.47,r
ME96,NV6494SW,9/22/2001 4:00:00 AM,9/23/2001 4:00:00 AM,0.00, 
ME96,NV6494SW,9/23/2001 4:00:00 AM,9/24/2001 4:00:00 AM,0.00, 
ME96,NV6494SW,9/24/2001 4:00:00 AM,9/25/2001 4:00:00 AM,0.00, 
ME96,NV6494SW,9/25/2001 4:00:00 AM,9/25/2001 12:30:00 PM,0.03,r
ME96,NV6771SW,9/25/2001 12:30:00 PM,9/26/2001 4:00:00 AM,1.10,r
ME96,NV6771SW,9/26/2001 4:00:00 AM,9/27/2001 4:00:00 AM,0.09,r
ME96,NV6771SW,9/27/2001 4:00:00 AM,9/28/2001 4:00:00 AM,0.00, 
ME96,NV6771SW,9/28/2001 4:00:00 AM,9/29/2001 4:00:00 AM,0.00, 
ME96,NV6771SW,9/29/2001 4:00:00 AM,9/30/2001 4:00:00 AM,0.00, 
ME96,NV6771SW,9/30/2001 4:00:00 AM,10/1/2001 4:00:00 AM,0.00, 
ME96,NV6771SW,10/1/2001 4:00:00 AM,10/2/2001 4:00:00 AM,0.00, 
ME96,NV6771SW,10/2/2001 4:00:00 AM,10/2/2001 1:30:00 PM,0.00, 
ME96,NV7005SW,10/2/2001 1:30:00 PM,10/3/2001 4:00:00 AM,0.00, 
ME96,NV7005SW,10/3/2001 4:00:00 AM,10/4/2001 4:00:00 AM,0.00, 
ME96,NV7005SW,10/4/2001 4:00:00 AM,10/5/2001 4:00:00 AM,0.00, 
ME96,NV7005SW,10/5/2001 4:00:00 AM,10/6/2001 4:00:00 AM,0.00, 
ME96,NV7005SW,10/6/2001 4:00:00 AM,10/7/2001 4:00:00 AM,0.06,r
ME96,NV7005SW,10/7/2001 4:00:00 AM,10/8/2001 4:00:00 AM,0.00, 
ME96,NV7005SW,10/8/2001 4:00:00 AM,10/9/2001 4:00:00 AM,0.09,r
ME96,NV7005SW,10/9/2001 4:00:00 AM,10/9/2001 2:30:00 PM,0.00, 
ME96,NV7304SW,10/9/2001 2:30:00 PM,10/10/2001 4:00:00 AM,0.00, 
ME96,NV7304SW,10/10/2001 4:00:00 AM,10/11/2001 4:00:00 AM,0.00, 
ME96,NV7304SW,10/11/2001 4:00:00 AM,10/12/2001 4:00:00 AM,0.00, 
ME96,NV7304SW,10/12/2001 4:00:00 AM,10/13/2001 4:00:00 AM,0.00, 
ME96,NV7304SW,10/13/2001 4:00:00 AM,10/14/2001 4:00:00 AM,0.00, 
ME96,NV7304SW,10/14/2001 4:00:00 AM,10/15/2001 4:00:00 AM,0.10,r
ME96,NV7304SW,10/15/2001 4:00:00 AM,10/16/2001 4:00:00 AM,0.30,r
ME96,NV7304SW,10/16/2001 4:00:00 AM,10/16/2001 1:45:00 PM,0.00, 
ME96,NV7547SW,10/16/2001 1:45:00 PM,10/17/2001 4:00:00 AM,0.45,r
ME96,NV7547SW,10/17/2001 4:00:00 AM,10/18/2001 4:00:00 AM,0.33,r
ME96,NV7547SW,10/18/2001 4:00:00 AM,10/19/2001 4:00:00 AM,0.00, 
ME96,NV7547SW,10/19/2001 4:00:00 AM,10/20/2001 4:00:00 AM,0.00, 
ME96,NV7547SW,10/20/2001 4:00:00 AM,10/21/2001 4:00:00 AM,0.00, 
ME96,NV7547SW,10/21/2001 4:00:00 AM,10/22/2001 4:00:00 AM,0.00, 
ME96,NV7547SW,10/22/2001 4:00:00 AM,10/23/2001 4:00:00 AM,0.00, 
ME96,NV7547SW,10/23/2001 4:00:00 AM,10/23/2001 1:15:00 PM,0.00, 
ME96,NV7788SW,10/23/2001 1:15:00 PM,10/24/2001 4:00:00 AM,0.00, 
ME96,NV7788SW,10/24/2001 4:00:00 AM,10/25/2001 4:00:00 AM,0.15,r
ME96,NV7788SW,10/25/2001 4:00:00 AM,10/26/2001 4:00:00 AM,0.01,r
ME96,NV7788SW,10/26/2001 4:00:00 AM,10/27/2001 4:00:00 AM,0.00, 
ME96,NV7788SW,10/27/2001 4:00:00 AM,10/28/2001 4:00:00 AM,0.00, 
ME96,NV7788SW,10/28/2001 4:00:00 AM,10/29/2001 4:00:00 AM,0.00, 
ME96,NV7788SW,10/29/2001 4:00:00 AM,10/30/2001 4:00:00 AM,0.00, 
ME96,NV7788SW,10/30/2001 4:00:00 AM,10/30/2001 2:30:00 PM,0.00, 
ME96,NV8073SW,10/30/2001 2:30:00 PM,10/31/2001 5:00:00 AM,0.00, 
ME96,NV8073SW,10/31/2001 5:00:00 AM,11/1/2001 5:00:00 AM,0.35,r
ME96,NV8073SW,11/1/2001 5:00:00 AM,11/2/2001 5:00:00 AM,0.25,r
ME96,NV8073SW,11/2/2001 5:00:00 AM,11/3/2001 5:00:00 AM,0.00, 
ME96,NV8073SW,11/3/2001 5:00:00 AM,11/4/2001 5:00:00 AM,0.00, 
ME96,NV8073SW,11/4/2001 5:00:00 AM,11/5/2001 5:00:00 AM,0.00, 
ME96,NV8073SW,11/5/2001 5:00:00 AM,11/6/2001 5:00:00 AM,0.85,r
ME96,NV8073SW,11/6/2001 5:00:00 AM,11/6/2001 1:50:00 PM,0.00, 
ME96,NV8254SW,11/6/2001 1:50:00 PM,11/7/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/7/2001 5:00:00 AM,11/8/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/8/2001 5:00:00 AM,11/9/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/9/2001 5:00:00 AM,11/10/2001 5:00:00 AM,0.15,r
ME96,NV8254SW,11/10/2001 5:00:00 AM,11/11/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/11/2001 5:00:00 AM,11/12/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/12/2001 5:00:00 AM,11/13/2001 5:00:00 AM,0.00, 
ME96,NV8254SW,11/13/2001 5:00:00 AM,11/13/2001 3:00:00 PM,0.00, 
ME96,NV8549SW,11/13/2001 3:00:00 PM,11/14/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/14/2001 5:00:00 AM,11/15/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/15/2001 5:00:00 AM,11/16/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/16/2001 5:00:00 AM,11/17/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/17/2001 5:00:00 AM,11/18/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/18/2001 5:00:00 AM,11/19/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/19/2001 5:00:00 AM,11/20/2001 5:00:00 AM,0.00, 
ME96,NV8549SW,11/20/2001 5:00:00 AM,11/20/2001 6:15:00 PM,0.05,r
ME96,NV8708SW,11/20/2001 6:15:00 PM,11/21/2001 5:00:00 AM,0.00, 
ME96,NV8708SW,11/21/2001 5:00:00 AM,11/22/2001 5:00:00 AM,0.00, 
ME96,NV8708SW,11/22/2001 5:00:00 AM,11/23/2001 5:00:00 AM,0.00, 
ME96,NV8708SW,11/23/2001 5:00:00 AM,11/24/2001 5:00:00 AM,0.00, 
ME96,NV8708SW,11/24/2001 5:00:00 AM,11/25/2001 5:00:00 AM,0.05,r
ME96,NV8708SW,11/25/2001 5:00:00 AM,11/26/2001 5:00:00 AM,0.35,r
ME96,NV8708SW,11/26/2001 5:00:00 AM,11/27/2001 5:00:00 AM,0.14,r
ME96,NV8708SW,11/27/2001 5:00:00 AM,11/27/2001 2:15:00 PM,0.00, 
ME96,NV8959SW,11/27/2001 2:15:00 PM,11/28/2001 5:00:00 AM,0.04,r
ME96,NV8959SW,11/28/2001 5:00:00 AM,11/29/2001 5:00:00 AM,0.03,r
ME96,NV8959SW,11/29/2001 5:00:00 AM,11/30/2001 5:00:00 AM,0.45,r
ME96,NV8959SW,11/30/2001 5:00:00 AM,12/1/2001 5:00:00 AM,0.19,r
ME96,NV8959SW,12/1/2001 5:00:00 AM,12/2/2001 5:00:00 AM,0.02,r
ME96,NV8959SW,12/2/2001 5:00:00 AM,12/3/2001 5:00:00 AM,0.00, 
ME96,NV8959SW,12/3/2001 5:00:00 AM,12/4/2001 5:00:00 AM,0.00, 
ME96,NV8959SW,12/4/2001 5:00:00 AM,12/4/2001 1:30:00 PM,0.00, 
ME96,NV9216SW,12/4/2001 1:30:00 PM,12/5/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/5/2001 5:00:00 AM,12/6/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/6/2001 5:00:00 AM,12/7/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/7/2001 5:00:00 AM,12/8/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/8/2001 5:00:00 AM,12/9/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/9/2001 5:00:00 AM,12/10/2001 5:00:00 AM,0.18,s
ME96,NV9216SW,12/10/2001 5:00:00 AM,12/11/2001 5:00:00 AM,0.00, 
ME96,NV9216SW,12/11/2001 5:00:00 AM,12/11/2001 2:15:00 PM,0.00, 
ME96,NV9557SW,12/11/2001 2:15:00 PM,12/12/2001 5:00:00 AM,0.00, 
ME96,NV9557SW,12/12/2001 5:00:00 AM,12/13/2001 5:00:00 AM,0.00, 
ME96,NV9557SW,12/13/2001 5:00:00 AM,12/14/2001 5:00:00 AM,0.17,m
ME96,NV9557SW,12/14/2001 5:00:00 AM,12/15/2001 5:00:00 AM,0.26,m
ME96,NV9557SW,12/15/2001 5:00:00 AM,12/16/2001 5:00:00 AM,0.12,m
ME96,NV9557SW,12/16/2001 5:00:00 AM,12/17/2001 5:00:00 AM,0.00, 
ME96,NV9557SW,12/17/2001 5:00:00 AM,12/18/2001 5:00:00 AM,0.22,m
ME96,NV9557SW,12/18/2001 5:00:00 AM,12/18/2001 5:30:00 PM,0.22,m
ME96,NV9820SW,12/18/2001 5:30:00 PM,12/19/2001 5:00:00 AM,0.00, 
ME96,NV9820SW,12/19/2001 5:00:00 AM,12/20/2001 5:00:00 AM,0.00, 
ME96,NV9820SW,12/20/2001 5:00:00 AM,12/21/2001 5:00:00 AM,0.26,u
ME96,NV9820SW,12/21/2001 5:00:00 AM,12/22/2001 5:00:00 AM,0.15,u
ME96,NV9820SW,12/22/2001 5:00:00 AM,12/23/2001 5:00:00 AM,0.00, 
ME96,NV9820SW,12/23/2001 5:00:00 AM,12/24/2001 5:00:00 AM,0.00, 
ME96,NV9820SW,12/24/2001 5:00:00 AM,12/25/2001 5:00:00 AM,0.55,u
ME96,NV9820SW,12/25/2001 5:00:00 AM,12/26/2001 5:00:00 AM,0.00, 
ME96,NV9820SW,12/26/2001 5:00:00 AM,12/26/2001 1:30:00 PM,0.00, 
ME96,NW0029SW,12/26/2001 1:30:00 PM,12/27/2001 5:00:00 AM,0.00, 
ME96,NW0029SW,12/27/2001 5:00:00 AM,12/28/2001 5:00:00 AM,0.00, 
ME96,NW0029SW,12/28/2001 5:00:00 AM,12/29/2001 5:00:00 AM,0.00, 
ME96,NW0029SW,12/29/2001 5:00:00 AM,12/30/2001 5:00:00 AM,0.00, 
ME96,NW0029SW,12/30/2001 5:00:00 AM,12/31/2001 5:00:00 AM,0.00, 
ME96,NW0029SW,12/31/2001 5:00:00 AM,1/1/2002 5:00:00 AM,0.00, 
ME96,NW0029SW,1/1/2002 5:00:00 AM,1/2/2002 5:00:00 AM,0.00, 
ME96,NW0029SW,1/2/2002 5:00:00 AM,1/2/2002 4:30:00 PM,0.00, 
ME96,NW0248SW,1/2/2002 4:30:00 PM,1/3/2002 5:00:00 AM,0.00, 
ME96,NW0248SW,1/3/2002 5:00:00 AM,1/4/2002 5:00:00 AM,0.00, 
ME96,NW0248SW,1/4/2002 5:00:00 AM,1/5/2002 5:00:00 AM,0.00, 
ME96,NW0248SW,1/5/2002 5:00:00 AM,1/6/2002 5:00:00 AM,0.00, 
ME96,NW0248SW,1/6/2002 5:00:00 AM,1/7/2002 5:00:00 AM,0.00, 
ME96,NW0248SW,1/7/2002 5:00:00 AM,1/8/2002 5:00:00 AM,0.24,m
ME96,NW0248SW,1/8/2002 5:00:00 AM,1/8/2002 2:00:00 PM,0.00, 
ME96,NW0520SW,1/8/2002 2:00:00 PM,1/9/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/9/2002 5:00:00 AM,1/10/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/10/2002 5:00:00 AM,1/11/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/11/2002 5:00:00 AM,1/12/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/12/2002 5:00:00 AM,1/13/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/13/2002 5:00:00 AM,1/14/2002 5:00:00 AM,1.30,m
ME96,NW0520SW,1/14/2002 5:00:00 AM,1/15/2002 5:00:00 AM,0.00, 
ME96,NW0520SW,1/15/2002 5:00:00 AM,1/15/2002 2:30:00 PM,0.00, 
ME96,NW0735SW,1/15/2002 2:30:00 PM,1/16/2002 5:00:00 AM,0.13,s
ME96,NW0735SW,1/16/2002 5:00:00 AM,1/17/2002 5:00:00 AM,0.00, 
ME96,NW0735SW,1/17/2002 5:00:00 AM,1/18/2002 5:00:00 AM,0.07,s
ME96,NW0735SW,1/18/2002 5:00:00 AM,1/19/2002 5:00:00 AM,0.00, 
ME96,NW0735SW,1/19/2002 5:00:00 AM,1/20/2002 5:00:00 AM,0.04,s
ME96,NW0735SW,1/20/2002 5:00:00 AM,1/21/2002 5:00:00 AM,0.00, 
ME96,NW0735SW,1/21/2002 5:00:00 AM,1/22/2002 5:00:00 AM,0.18,s
ME96,NW0735SW,1/22/2002 5:00:00 AM,1/22/2002 2:30:00 PM,0.00, 
ME96,NW0933SW,1/22/2002 2:30:00 PM,1/23/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/23/2002 5:00:00 AM,1/24/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/24/2002 5:00:00 AM,1/25/2002 5:00:00 AM,0.49,s
ME96,NW0933SW,1/25/2002 5:00:00 AM,1/26/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/26/2002 5:00:00 AM,1/27/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/27/2002 5:00:00 AM,1/28/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/28/2002 5:00:00 AM,1/29/2002 5:00:00 AM,0.00, 
ME96,NW0933SW,1/29/2002 5:00:00 AM,1/29/2002 2:00:00 PM,0.00, 
ME96,NW1287SW,1/29/2002 2:00:00 PM,1/30/2002 5:00:00 AM,0.00, 
ME96,NW1287SW,1/30/2002 5:00:00 AM,1/31/2002 5:00:00 AM,0.00, 
ME96,NW1287SW,1/31/2002 5:00:00 AM,2/1/2002 5:00:00 AM,0.15,s
ME96,NW1287SW,2/1/2002 5:00:00 AM,2/2/2002 5:00:00 AM,-9.00,s
ME96,NW1287SW,2/2/2002 5:00:00 AM,2/3/2002 5:00:00 AM,-9.00, 
ME96,NW1287SW,2/3/2002 5:00:00 AM,2/4/2002 5:00:00 AM,-9.00,s
ME96,NW1287SW,2/4/2002 5:00:00 AM,2/5/2002 5:00:00 AM,0.00, 
ME96,NW1287SW,2/5/2002 5:00:00 AM,2/5/2002 2:30:00 PM,0.00, 
ME96,NW1535SW,2/5/2002 2:30:00 PM,2/6/2002 5:00:00 AM,0.00, 
ME96,NW1535SW,2/6/2002 5:00:00 AM,2/7/2002 5:00:00 AM,0.00, 
ME96,NW1535SW,2/7/2002 5:00:00 AM,2/8/2002 5:00:00 AM,0.00, 
ME96,NW1535SW,2/8/2002 5:00:00 AM,2/9/2002 5:00:00 AM,0.00, 
ME96,NW1535SW,2/9/2002 5:00:00 AM,2/10/2002 5:00:00 AM,0.00, 
ME96,NW1535SW,2/10/2002 5:00:00 AM,2/11/2002 5:00:00 AM,0.70,m
ME96,NW1535SW,2/11/2002 5:00:00 AM,2/12/2002 5:00:00 AM,0.70,m
ME96,NW1535SW,2/12/2002 5:00:00 AM,2/12/2002 5:00:00 PM,0.00, 
ME96,NW1744SW,2/12/2002 5:00:00 PM,2/13/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/13/2002 5:00:00 AM,2/14/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/14/2002 5:00:00 AM,2/15/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/15/2002 5:00:00 AM,2/16/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/16/2002 5:00:00 AM,2/17/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/17/2002 5:00:00 AM,2/18/2002 5:00:00 AM,0.10,r
ME96,NW1744SW,2/18/2002 5:00:00 AM,2/19/2002 5:00:00 AM,0.00, 
ME96,NW1744SW,2/19/2002 5:00:00 AM,2/19/2002 3:00:00 PM,0.00, 
ME96,NW1919SW,2/19/2002 3:00:00 PM,2/20/2002 5:00:00 AM,0.00, 
ME96,NW1919SW,2/20/2002 5:00:00 AM,2/21/2002 5:00:00 AM,0.48,r
ME96,NW1919SW,2/21/2002 5:00:00 AM,2/22/2002 5:00:00 AM,0.01,r
ME96,NW1919SW,2/22/2002 5:00:00 AM,2/23/2002 5:00:00 AM,0.03,r
ME96,NW1919SW,2/23/2002 5:00:00 AM,2/24/2002 5:00:00 AM,0.00, 
ME96,NW1919SW,2/24/2002 5:00:00 AM,2/25/2002 5:00:00 AM,0.00, 
ME96,NW1919SW,2/25/2002 5:00:00 AM,2/26/2002 5:00:00 AM,0.00, 
ME96,NW1919SW,2/26/2002 5:00:00 AM,2/26/2002 2:00:00 PM,0.00, 
ME96,NW2248SW,2/26/2002 2:00:00 PM,2/27/2002 5:00:00 AM,0.00, 
ME96,NW2248SW,2/27/2002 5:00:00 AM,2/28/2002 5:00:00 AM,0.91,r
ME96,NW2248SW,2/28/2002 5:00:00 AM,3/1/2002 5:00:00 AM,0.00, 
ME96,NW2248SW,3/1/2002 5:00:00 AM,3/2/2002 5:00:00 AM,0.00, 
ME96,NW2248SW,3/2/2002 5:00:00 AM,3/3/2002 5:00:00 AM,0.00, 
ME96,NW2248SW,3/3/2002 5:00:00 AM,3/4/2002 5:00:00 AM,1.25,r
ME96,NW2248SW,3/4/2002 5:00:00 AM,3/5/2002 5:00:00 AM,0.00, 
ME96,NW2248SW,3/5/2002 5:00:00 AM,3/5/2002 2:00:00 PM,0.00, 
ME96,NW2466SW,3/5/2002 2:00:00 PM,3/6/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/6/2002 5:00:00 AM,3/7/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/7/2002 5:00:00 AM,3/8/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/8/2002 5:00:00 AM,3/9/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/9/2002 5:00:00 AM,3/10/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/10/2002 5:00:00 AM,3/11/2002 5:00:00 AM,0.55,r
ME96,NW2466SW,3/11/2002 5:00:00 AM,3/12/2002 5:00:00 AM,0.00, 
ME96,NW2466SW,3/12/2002 5:00:00 AM,3/12/2002 2:30:00 PM,0.00, 
ME96,NW2754SW,3/12/2002 2:30:00 PM,3/13/2002 5:00:00 AM,0.00, 
ME96,NW2754SW,3/13/2002 5:00:00 AM,3/14/2002 5:00:00 AM,0.00, 
ME96,NW2754SW,3/14/2002 5:00:00 AM,3/15/2002 5:00:00 AM,0.00, 
ME96,NW2754SW,3/15/2002 5:00:00 AM,3/16/2002 5:00:00 AM,0.18,r
ME96,NW2754SW,3/16/2002 5:00:00 AM,3/17/2002 5:00:00 AM,0.11,r
ME96,NW2754SW,3/17/2002 5:00:00 AM,3/18/2002 5:00:00 AM,0.00, 
ME96,NW2754SW,3/18/2002 5:00:00 AM,3/19/2002 5:00:00 AM,0.08,s
ME96,NW2754SW,3/19/2002 5:00:00 AM,3/19/2002 6:00:00 PM,0.05,s
ME96,NW2987SW,3/19/2002 6:00:00 PM,3/20/2002 5:00:00 AM,0.00, 
ME96,NW2987SW,3/20/2002 5:00:00 AM,3/21/2002 5:00:00 AM,0.27,m
ME96,NW2987SW,3/21/2002 5:00:00 AM,3/22/2002 5:00:00 AM,0.48,m
ME96,NW2987SW,3/22/2002 5:00:00 AM,3/23/2002 5:00:00 AM,0.00, 
ME96,NW2987SW,3/23/2002 5:00:00 AM,3/24/2002 5:00:00 AM,0.00, 
ME96,NW2987SW,3/24/2002 5:00:00 AM,3/25/2002 5:00:00 AM,0.00, 
ME96,NW2987SW,3/25/2002 5:00:00 AM,3/26/2002 5:00:00 AM,0.00, 
ME96,NW2987SW,3/26/2002 5:00:00 AM,3/26/2002 2:30:00 PM,0.00, 
ME96,NW3175SW,3/26/2002 2:30:00 PM,3/27/2002 5:00:00 AM,0.82,m
ME96,NW3175SW,3/27/2002 5:00:00 AM,3/28/2002 5:00:00 AM,0.38,m
ME96,NW3175SW,3/28/2002 5:00:00 AM,3/29/2002 5:00:00 AM,0.00, 
ME96,NW3175SW,3/29/2002 5:00:00 AM,3/30/2002 5:00:00 AM,0.00, 
ME96,NW3175SW,3/30/2002 5:00:00 AM,3/31/2002 5:00:00 AM,0.45,r
ME96,NW3175SW,3/31/2002 5:00:00 AM,4/1/2002 5:00:00 AM,0.00, 
ME96,NW3175SW,4/1/2002 5:00:00 AM,4/2/2002 5:00:00 AM,0.77,r
ME96,NW3175SW,4/2/2002 5:00:00 AM,4/2/2002 2:00:00 PM,0.00, 
ME96,NW3412SW,4/2/2002 2:00:00 PM,4/3/2002 4:00:00 AM,0.00, 
